offense,offense_conference,defense,defense_conference,game_id,id,drive_number,scoring,start_period,start_yardline,start_yards_to_goal,start_time.minutes,start_time.seconds,end_period,end_yardline,end_yards_to_goal,end_time.minutes,end_time.seconds,elapsed.minutes,elapsed.seconds,plays,yards,drive_result,is_home_offense,start_offense_score,start_defense_score,end_offense_score,end_defense_score
Penn State,Big Ten,Iowa,Big Ten,401282758,4012827588,8,true,1,39,39,4,44,1,0,0,3,21,1,23,4,39,TD,false,7,3,14,3
Iowa,Big Ten,Penn State,Big Ten,401282758,4012827589,9,false,1,25,75,3,21,1,55,45,0,56,2,25,6,30,PUNT,true,3,14,3,14
Penn State,Big Ten,Iowa,Big Ten,401282758,40128275810,10,true,1,80,80,0,56,2,14,14,12,31,3,25,14,66,FG,false,14,3,17,3
Iowa,Big Ten,Penn State,Big Ten,401282758,40128275811,11,true,2,25,75,12,31,2,100,0,7,8,5,23,11,75,TD,true,3,17,10,17
Penn State,Big Ten,Iowa,Big Ten,401282758,40128275812,12,false,2,75,75,7,8,2,91,91,5,46,1,22,3,-16,PUNT,false,17,10,17,10
Iowa,Big Ten,Penn State,Big Ten,401282758,40128275813,13,false,2,36,64,5,46,2,58,42,2,11,3,35,6,22,PUNT,true,10,17,10,17
Penn State,Big Ten,Iowa,Big Ten,401282758,40128275814,14,false,2,97,97,2,11,2,92,92,1,31,0,40,2,5,INT,false,17,10,17,10
Iowa,Big Ten,Penn State,Big Ten,401282758,40128275815,15,false,2,45,55,1,31,2,53,47,0,37,0,54,3,8,PUNT,true,10,17,10,17
Penn State,Big Ten,Iowa,Big Ten,401282758,40128275816,16,false,2,88,88,0,37,2,97,97,0,0,0,37,3,-9,END OF HALF,false,17,10,17,10
Penn State,Big Ten,Iowa,Big Ten,401282758,40128275817,17,false,3,75,75,15,0,3,70,70,13,55,1,5,3,5,PUNT,false,17,10,17,10
Iowa,Big Ten,Penn State,Big Ten,401282758,40128275818,18,false,3,7,93,13,55,3,22,78,9,59,3,56,6,15,PUNT,true,10,17,10,17
Penn State,Big Ten,Iowa,Big Ten,401282758,40128275819,19,true,3,68,68,9,59,3,26,26,6,40,3,19,11,42,FG,false,17,10,20,10
Iowa,Big Ten,Penn State,Big Ten,401282758,40128275820,20,true,3,25,75,6,40,3,70,30,1,36,5,4,10,45,FG,true,10,20,13,20
Penn State,Big Ten,Iowa,Big Ten,401282758,40128275821,21,false,3,75,75,1,36,3,70,70,0,8,1,28,3,5,PUNT,false,20,13,20,13
Iowa,Big Ten,Penn State,Big Ten,401282758,40128275822,22,false,3,15,85,0,8,4,46,54,11,58,3,10,7,31,PUNT,true,13,20,13,20
Penn State,Big Ten,Iowa,Big Ten,401282758,40128275823,23,false,4,99,99,11,58,4,96,96,10,35,1,23,3,2,PUNT,false,20,13,20,13
Iowa,Big Ten,Penn State,Big Ten,401282758,40128275824,24,true,4,50,50,10,35,4,82,18,8,8,2,27,6,32,FG,true,13,20,16,20
Penn State,Big Ten,Iowa,Big Ten,401282758,40128275825,25,false,4,75,75,8,8,4,94,94,6,35,1,33,3,-19,PUNT,false,20,16,20,16
Iowa,Big Ten,Penn State,Big Ten,401282758,40128275826,26,true,4,56,44,6,35,4,100,0,6,26,0,9,1,44,TD,true,23,20,23,20
Penn State,Big Ten,Iowa,Big Ten,401282758,40128275827,27,false,4,75,75,6,26,4,47,47,3,39,2,47,8,30,DOWNS,false,20,23,20,23
Iowa,Big Ten,Penn State,Big Ten,401282758,40128275828,28,false,4,45,55,3,39,4,48,52,2,38,1,1,3,3,PUNT,true,23,20,23,20
Penn State,Big Ten,Iowa,Big Ten,401282758,40128275829,29,false,4,92,92,2,38,4,92,92,2,13,0,25,4,0,INT,false,20,23,20,23
Iowa,Big Ten,Penn State,Big Ten,401282758,40128275830,30,false,4,60,40,2,13,4,53,47,0,42,1,31,3,-7,DOWNS,true,23,20,23,20
Penn State,Big Ten,Iowa,Big Ten,401282758,40128275831,31,false,4,92,92,0,39,4,89,89,0,2,0,37,4,3,DOWNS,false,20,23,20,23
Iowa,Big Ten,Penn State,Big Ten,401282758,40128275832,32,false,4,89,11,0,2,4,87,13,0,0,0,2,1,-2,END OF GAME,true,23,20,23,20
Maryland,Big Ten,Iowa,Big Ten,401282759,4012827591,1,false,1,25,75,15,0,1,39,61,13,37,1,23,4,14,PUNT,true,0,0,0,0
Iowa,Big Ten,Maryland,Big Ten,401282759,4012827592,2,false,1,69,69,13,37,1,54,54,11,12,2,25,5,15,PUNT,false,0,0,0,0
Maryland,Big Ten,Iowa,Big Ten,401282759,4012827593,3,false,1,19,81,11,12,1,35,65,9,16,1,56,5,16,INT,true,0,0,0,0
Iowa,Big Ten,Maryland,Big Ten,401282759,4012827594,4,true,1,50,50,9,16,1,23,23,7,16,2,0,7,27,FG,false,0,0,3,0
Maryland,Big Ten,Iowa,Big Ten,401282759,4012827595,5,true,1,31,69,7,9,1,100,0,3,37,3,32,8,69,TD,true,0,3,7,3
Iowa,Big Ten,Maryland,Big Ten,401282759,4012827596,6,true,1,59,59,3,31,2,0,0,14,57,3,34,8,59,TD,false,3,7,10,7
Iowa,Big Ten,Maryland,Big Ten,401282759,4012827597,7,true,2,10,10,14,47,2,0,0,14,4,0,43,2,10,TD,false,10,7,17,7
Maryland,Big Ten,Iowa,Big Ten,401282759,4012827598,8,false,2,25,75,14,4,2,26,74,13,50,0,14,1,1,FUMBLE,true,7,17,7,17
Iowa,Big Ten,Maryland,Big Ten,401282759,4012827599,9,true,2,26,26,13,50,2,0,0,10,53,2,57,6,26,TD,false,17,7,24,7
Maryland,Big Ten,Iowa,Big Ten,401282759,40128275910,10,false,2,17,83,10,49,2,28,72,10,23,0,26,2,11,INT,true,7,24,7,24
Iowa,Big Ten,Maryland,Big Ten,401282759,40128275911,11,true,2,45,45,10,23,2,0,0,5,46,4,37,8,45,TD,false,24,7,31,7
Maryland,Big Ten,Iowa,Big Ten,401282759,40128275912,12,false,2,36,64,5,39,2,34,66,4,19,1,20,3,-2,PUNT,true,7,31,7,31
Iowa,Big Ten,Maryland,Big Ten,401282759,40128275913,13,true,2,66,66,4,19,2,20,20,0,29,3,50,9,46,FG,false,31,7,34,7
Maryland,Big Ten,Iowa,Big Ten,401282759,40128275914,14,false,2,18,82,0,24,2,37,63,0,0,0,24,3,19,INT,true,7,34,7,34
Iowa,Big Ten,Maryland,Big Ten,401282759,40128275915,15,true,3,65,65,15,0,3,0,0,12,49,2,11,4,65,TD,false,34,7,41,7
Maryland,Big Ten,Iowa,Big Ten,401282759,40128275916,16,false,3,25,75,12,49,3,20,80,11,9,1,40,3,-5,PUNT,true,7,41,7,41
Iowa,Big Ten,Maryland,Big Ten,401282759,40128275917,17,true,3,43,43,11,9,3,14,14,8,35,2,34,7,29,FG,false,41,7,44,7
Maryland,Big Ten,Iowa,Big Ten,401282759,40128275918,18,true,3,25,75,8,35,3,100,0,6,1,2,34,8,75,TD,true,7,44,14,44
Iowa,Big Ten,Maryland,Big Ten,401282759,40128275919,19,true,3,82,82,5,57,4,0,0,14,18,6,39,11,82,TD,false,44,14,51,14
Maryland,Big Ten,Iowa,Big Ten,401282759,40128275920,20,false,4,25,75,14,18,4,40,60,13,18,1,0,4,15,INT,true,14,51,14,51
Iowa,Big Ten,Maryland,Big Ten,401282759,40128275921,21,false,4,60,60,13,18,4,57,57,12,20,0,58,3,3,PUNT,false,51,14,51,14
Maryland,Big Ten,Iowa,Big Ten,401282759,40128275922,22,false,4,13,87,12,20,4,29,71,10,10,2,10,5,16,PUNT,true,14,51,14,51
Iowa,Big Ten,Maryland,Big Ten,401282759,40128275923,23,false,4,76,76,10,10,4,76,76,9,45,0,25,3,0,PUNT,false,51,14,51,14
Maryland,Big Ten,Iowa,Big Ten,401282759,40128275924,24,false,4,28,72,9,45,4,47,53,7,29,2,16,5,19,PUNT,true,14,51,14,51
Iowa,Big Ten,Maryland,Big Ten,401282759,40128275925,25,false,4,96,96,7,29,4,68,68,3,56,3,33,6,28,PUNT,false,51,14,51,14
Maryland,Big Ten,Iowa,Big Ten,401282759,40128275926,26,false,4,32,68,3,56,4,32,68,3,42,0,14,1,0,INT,true,14,51,14,51
Iowa,Big Ten,Maryland,Big Ten,401282759,40128275927,27,false,4,14,14,3,42,4,14,14,1,18,2,24,4,0,DOWNS,false,51,14,51,14
Maryland,Big Ten,Iowa,Big Ten,401282759,40128275928,28,false,4,14,86,1,18,4,21,79,0,0,1,18,2,7,END OF 4TH QUARTER,true,14,51,14,51
Iowa,Big Ten,Purdue,Big Ten,401282760,4012827601,1,false,1,25,75,15,0,1,61,39,13,7,1,53,4,36,INT,true,0,0,0,0
Purdue,Big Ten,Iowa,Big Ten,401282760,4012827602,2,false,1,70,70,13,7,1,45,45,10,31,2,36,7,25,PUNT,false,0,0,0,0
Iowa,Big Ten,Purdue,Big Ten,401282760,4012827603,3,false,1,14,86,10,31,1,22,78,8,34,1,57,5,8,PUNT,true,0,0,0,0
Purdue,Big Ten,Iowa,Big Ten,401282760,4012827604,4,true,1,67,67,8,34,1,0,0,3,38,4,56,10,67,TD,false,0,0,7,0
Iowa,Big Ten,Purdue,Big Ten,401282760,4012827605,5,false,1,25,75,3,38,2,93,7,10,58,7,40,17,68,MISSED FG,true,0,7,0,7
Purdue,Big Ten,Iowa,Big Ten,401282760,4012827606,6,false,2,80,80,10,58,2,14,14,8,31,2,27,7,66,MISSED FG,false,7,0,7,0
Iowa,Big Ten,Purdue,Big Ten,401282760,4012827607,7,true,2,20,80,8,31,2,100,0,3,20,5,11,9,80,TD,true,0,7,7,7
Purdue,Big Ten,Iowa,Big Ten,401282760,4012827608,8,true,2,75,75,3,20,2,0,0,0,19,3,1,10,75,TD,false,7,7,14,7
Iowa,Big Ten,Purdue,Big Ten,401282760,4012827609,9,false,2,44,56,0,19,2,42,58,0,0,0,19,2,-2,END OF HALF,true,7,14,7,14
Purdue,Big Ten,Iowa,Big Ten,401282760,40128276010,10,true,3,80,80,15,0,3,14,14,11,7,3,53,8,66,FG,false,14,7,17,7
Iowa,Big Ten,Purdue,Big Ten,401282760,40128276011,11,false,3,28,72,11,7,3,44,56,8,39,2,28,4,16,PUNT,true,7,17,7,17
Purdue,Big Ten,Iowa,Big Ten,401282760,40128276012,12,false,3,85,85,8,39,3,6,6,1,57,6,42,15,85,FUMBLE,false,17,7,17,7
Iowa,Big Ten,Purdue,Big Ten,401282760,40128276013,13,false,3,20,80,1,57,3,10,90,0,29,1,28,3,-10,PUNT,true,7,17,7,17
Purdue,Big Ten,Iowa,Big Ten,401282760,40128276014,14,true,3,46,46,0,29,4,0,0,12,29,3,0,7,46,TD,false,17,7,24,7
Iowa,Big Ten,Purdue,Big Ten,401282760,40128276015,15,false,4,81,19,12,29,4,90,10,11,13,1,16,4,9,DOWNS,true,7,24,7,24
Purdue,Big Ten,Iowa,Big Ten,401282760,40128276016,16,false,4,95,95,11,13,4,60,60,5,30,5,43,8,35,PUNT,false,24,7,24,7
Iowa,Big Ten,Purdue,Big Ten,401282760,40128276017,17,false,4,20,80,5,30,4,71,29,3,42,1,48,8,51,INT,true,7,24,7,24
Purdue,Big Ten,Iowa,Big Ten,401282760,40128276018,18,false,4,87,87,3,42,4,85,85,2,37,1,5,3,2,PUNT,false,24,7,24,7
Iowa,Big Ten,Purdue,Big Ten,401282760,40128276019,19,false,4,88,12,2,37,4,88,12,2,31,0,6,1,0,INT,true,7,24,7,24
Purdue,Big Ten,Iowa,Big Ten,401282760,40128276020,20,false,4,93,93,2,31,4,88,88,1,8,1,23,3,5,PUNT,false,24,7,24,7
Iowa,Big Ten,Purdue,Big Ten,401282760,40128276021,21,false,4,52,48,1,8,4,80,20,0,0,1,8,6,20,END OF GAME,true,7,24,7,24
Nebraska,Big Ten,Iowa,Big Ten,401282761,4012827611,1,true,1,25,75,15,0,1,100,0,9,18,5,42,12,75,TD,true,0,0,7,0
Iowa,Big Ten,Nebraska,Big Ten,401282761,4012827612,2,false,1,75,75,9,18,1,1,1,4,29,4,49,11,74,DOWNS,false,0,7,0,7
Nebraska,Big Ten,Iowa,Big Ten,401282761,4012827613,3,false,1,1,99,4,29,1,4,96,2,39,1,50,3,3,PUNT,true,7,0,7,0
Iowa,Big Ten,Nebraska,Big Ten,401282761,4012827614,4,false,1,48,48,2,39,1,39,39,0,23,2,16,4,9,PUNT,false,0,7,0,7
Nebraska,Big Ten,Iowa,Big Ten,401282761,4012827615,5,false,1,20,80,0,23,2,28,72,13,36,1,47,3,8,PUNT,true,7,0,7,0
Iowa,Big Ten,Nebraska,Big Ten,401282761,4012827616,6,true,2,60,60,13,36,2,33,33,10,39,2,57,7,27,FG,false,0,7,3,7
Nebraska,Big Ten,Iowa,Big Ten,401282761,4012827617,7,true,2,25,75,10,39,2,100,0,4,20,6,19,13,75,TD,true,7,3,14,3
Iowa,Big Ten,Nebraska,Big Ten,401282761,4012827618,8,true,2,75,75,4,20,2,30,30,0,39,3,41,8,45,FG,false,3,14,6,14
Nebraska,Big Ten,Iowa,Big Ten,401282761,4012827619,9,false,2,25,75,0,39,2,28,72,0,0,0,39,1,3,END OF HALF,true,14,6,14,6
Iowa,Big Ten,Nebraska,Big Ten,401282761,40128276110,10,false,3,75,75,15,0,3,6,6,10,12,4,48,9,69,FUMBLE,false,6,14,6,14
Nebraska,Big Ten,Iowa,Big Ten,401282761,40128276111,11,true,3,6,94,10,12,3,100,0,5,54,4,18,9,94,TD,true,14,6,21,6
Iowa,Big Ten,Nebraska,Big Ten,401282761,40128276112,12,true,3,75,75,5,54,3,18,18,0,27,5,27,10,57,FG,false,6,21,9,21
Nebraska,Big Ten,Iowa,Big Ten,401282761,40128276113,13,true,3,25,75,0,27,4,27,73,14,16,1,11,3,2,PUNT TD,true,21,9,21,16
Nebraska,Big Ten,Iowa,Big Ten,401282761,40128276114,14,false,4,25,75,14,16,4,54,46,12,14,2,2,4,29,FUMBLE,true,21,16,21,16
Iowa,Big Ten,Nebraska,Big Ten,401282761,40128276115,15,false,4,54,54,12,14,4,56,56,10,37,1,37,3,-2,PUNT,false,16,21,16,21
Nebraska,Big Ten,Iowa,Big Ten,401282761,40128276116,16,true,4,7,93,10,37,4,0,100,9,56,0,41,1,-1,SF,true,21,16,21,18
Iowa,Big Ten,Nebraska,Big Ten,401282761,40128276117,17,true,4,62,62,9,56,4,26,26,7,21,2,35,8,36,FG,false,18,21,21,21
Nebraska,Big Ten,Iowa,Big Ten,401282761,40128276118,18,false,4,25,75,7,21,4,29,71,5,58,1,23,3,4,PUNT,true,21,21,21,21
Iowa,Big Ten,Nebraska,Big Ten,401282761,40128276119,19,true,4,76,76,5,58,4,0,0,2,58,3,0,6,76,TD,false,21,21,28,21
Nebraska,Big Ten,Iowa,Big Ten,401282761,40128276120,20,false,4,25,75,2,58,4,72,28,0,43,2,15,12,47,INT,true,21,28,21,28
Iowa,Big Ten,Nebraska,Big Ten,401282761,40128276121,21,false,4,98,98,0,43,4,95,95,0,0,0,43,2,3,END OF 4TH QUARTER,false,28,21,28,21
Minnesota,Big Ten,Iowa,Big Ten,401282762,4012827621,1,false,1,75,75,15,0,1,70,70,13,36,1,24,3,5,PUNT,false,0,0,0,0
Iowa,Big Ten,Minnesota,Big Ten,401282762,4012827622,2,true,1,29,71,13,36,1,68,32,9,49,3,47,10,39,FG,true,0,0,3,0
Minnesota,Big Ten,Iowa,Big Ten,401282762,4012827623,3,true,1,75,75,9,49,1,2,2,2,7,7,42,15,73,FG,false,0,3,3,3
Iowa,Big Ten,Minnesota,Big Ten,401282762,4012827624,4,true,1,27,73,2,2,2,100,0,13,32,3,30,9,73,TD,true,3,3,10,3
Minnesota,Big Ten,Iowa,Big Ten,401282762,4012827625,5,false,2,75,75,13,32,2,60,60,9,41,3,51,6,15,PUNT,false,3,10,3,10
Iowa,Big Ten,Minnesota,Big Ten,401282762,4012827626,6,false,2,24,76,9,41,2,28,72,8,43,0,58,3,4,PUNT,true,10,3,10,3
Minnesota,Big Ten,Iowa,Big Ten,401282762,4012827627,7,true,2,59,59,8,43,2,0,0,5,27,3,16,6,59,TD,false,3,10,10,10
Iowa,Big Ten,Minnesota,Big Ten,401282762,4012827628,8,false,2,17,83,5,22,2,46,54,4,17,1,5,3,29,FUMBLE,true,10,10,10,10
Minnesota,Big Ten,Iowa,Big Ten,401282762,4012827629,9,true,2,46,46,4,17,2,14,14,0,0,4,17,9,32,FG,false,10,10,13,10
Iowa,Big Ten,Minnesota,Big Ten,401282762,40128276210,10,false,3,18,82,14,54,3,20,80,14,5,0,49,3,2,PUNT,true,10,13,10,13
Minnesota,Big Ten,Iowa,Big Ten,401282762,40128276211,11,false,3,72,72,14,5,3,43,43,12,2,2,3,5,29,PUNT,false,13,10,13,10
Iowa,Big Ten,Minnesota,Big Ten,401282762,40128276212,12,true,3,28,72,12,2,3,100,0,11,51,0,11,1,72,TD,true,17,13,17,13
Minnesota,Big Ten,Iowa,Big Ten,401282762,40128276213,13,true,3,75,75,11,51,3,11,11,6,14,5,37,11,64,FG,false,13,17,16,17
Iowa,Big Ten,Minnesota,Big Ten,401282762,40128276214,14,false,3,17,83,6,9,3,17,83,4,44,1,25,3,0,PUNT,true,17,16,17,16
Minnesota,Big Ten,Iowa,Big Ten,401282762,40128276215,15,false,3,63,63,4,44,4,36,36,14,54,4,50,9,27,MISSED FG,false,16,17,16,17
Iowa,Big Ten,Minnesota,Big Ten,401282762,40128276216,16,true,4,42,58,14,39,4,100,0,12,49,1,50,5,58,TD,true,17,16,24,16
Minnesota,Big Ten,Iowa,Big Ten,401282762,40128276217,17,false,4,75,75,12,49,4,67,67,10,1,2,48,7,8,PUNT,false,16,24,16,24
Iowa,Big Ten,Minnesota,Big Ten,401282762,40128276218,18,false,4,30,70,10,1,4,34,66,8,28,1,33,3,4,PUNT,true,24,16,24,16
Minnesota,Big Ten,Iowa,Big Ten,401282762,40128276219,19,true,4,82,82,8,28,4,0,0,5,28,3,0,5,82,TD,false,16,24,22,24
Iowa,Big Ten,Minnesota,Big Ten,401282762,40128276220,20,false,4,25,75,5,28,4,39,61,3,8,2,20,7,14,PUNT,true,24,22,24,22
Minnesota,Big Ten,Iowa,Big Ten,401282762,40128276221,21,false,4,90,90,3,8,4,97,97,2,18,0,50,4,-7,DOWNS,false,22,24,22,24
Iowa,Big Ten,Minnesota,Big Ten,401282762,40128276222,22,true,4,97,3,2,18,4,89,11,0,41,1,37,4,-8,FG,true,24,22,27,22
Minnesota,Big Ten,Iowa,Big Ten,401282762,40128276223,23,false,4,71,71,0,39,4,54,54,0,0,0,39,7,17,END OF 4TH QUARTER,false,22,27,22,27
Iowa,Big Ten,Wisconsin,Big Ten,401282763,4012827631,1,false,1,55,55,14,52,1,52,52,13,26,1,26,3,3,PUNT,false,0,0,0,0
Wisconsin,Big Ten,Iowa,Big Ten,401282763,4012827632,2,false,1,20,80,13,26,1,47,53,8,40,4,46,9,27,PUNT,true,0,0,0,0
Iowa,Big Ten,Wisconsin,Big Ten,401282763,4012827633,3,false,1,91,91,8,40,1,84,84,7,7,1,33,3,7,PUNT,false,0,0,0,0
Wisconsin,Big Ten,Iowa,Big Ten,401282763,4012827634,4,true,1,35,65,7,7,1,100,0,3,8,3,59,8,65,TD,true,0,0,7,0
Iowa,Big Ten,Wisconsin,Big Ten,401282763,4012827635,5,false,1,84,84,3,3,1,87,87,1,13,1,50,3,-3,PUNT,false,0,6,0,7
Wisconsin,Big Ten,Iowa,Big Ten,401282763,4012827636,6,true,1,44,56,1,13,2,89,11,12,18,3,55,7,45,FG,true,7,0,10,0
Iowa,Big Ten,Wisconsin,Big Ten,401282763,4012827637,7,false,2,79,79,12,13,2,92,92,10,49,1,24,3,-13,FUMBLE,false,0,10,0,10
Wisconsin,Big Ten,Iowa,Big Ten,401282763,4012827638,8,false,2,92,8,10,49,2,99,1,8,30,2,19,4,7,DOWNS,true,10,0,10,0
Iowa,Big Ten,Wisconsin,Big Ten,401282763,4012827639,9,false,2,99,99,8,30,2,99,99,7,44,0,46,2,0,FUMBLE,false,0,10,0,10
Wisconsin,Big Ten,Iowa,Big Ten,401282763,40128276310,10,true,2,99,1,7,44,2,100,0,7,40,0,4,1,1,TD,true,17,0,17,0
Iowa,Big Ten,Wisconsin,Big Ten,401282763,40128276311,11,false,2,75,75,7,40,2,69,69,6,17,1,23,3,6,PUNT,false,0,16,0,17
Wisconsin,Big Ten,Iowa,Big Ten,401282763,40128276312,12,false,2,16,84,6,17,2,40,60,4,18,1,59,7,24,PUNT,true,16,0,17,0
Wisconsin,Big Ten,Iowa,Big Ten,401282763,40128276313,13,true,2,82,18,4,18,2,86,14,2,51,1,27,4,4,FG,true,17,0,20,0
Iowa,Big Ten,Wisconsin,Big Ten,401282763,40128276314,14,false,2,75,75,2,51,2,63,63,0,55,1,56,6,12,PUNT,false,0,20,0,20
Wisconsin,Big Ten,Iowa,Big Ten,401282763,40128276315,15,false,2,2,98,0,55,2,16,84,0,0,0,11,2,14,Uncategorized,true,20,0,20,0
Wisconsin,Big Ten,Iowa,Big Ten,401282763,40128276316,16,false,3,21,79,14,56,3,23,77,13,49,1,7,3,2,PUNT,true,20,0,20,0
Iowa,Big Ten,Wisconsin,Big Ten,401282763,40128276317,17,false,3,54,54,13,49,3,48,48,12,23,1,26,3,6,PUNT,false,0,20,0,20
Wisconsin,Big Ten,Iowa,Big Ten,401282763,40128276318,18,false,3,12,88,12,23,3,13,87,10,49,1,34,3,1,PUNT,true,20,0,20,0
Iowa,Big Ten,Wisconsin,Big Ten,401282763,40128276319,19,true,3,40,40,10,49,3,0,0,8,21,2,28,6,40,TD,false,0,20,7,20
Wisconsin,Big Ten,Iowa,Big Ten,401282763,40128276320,20,false,3,25,75,8,21,3,26,74,7,26,0,55,3,1,PUNT,true,20,6,20,7
Iowa,Big Ten,Wisconsin,Big Ten,401282763,40128276321,21,false,3,64,64,7,26,3,40,40,3,53,3,33,7,24,DOWNS,false,6,20,6,20
Wisconsin,Big Ten,Iowa,Big Ten,401282763,40128276322,22,true,3,40,60,3,53,4,100,0,12,54,5,59,11,60,TD,true,20,6,27,7
Iowa,Big Ten,Wisconsin,Big Ten,401282763,40128276323,23,false,4,77,77,12,46,4,39,39,10,48,1,58,6,38,DOWNS,false,7,26,7,26
Wisconsin,Big Ten,Iowa,Big Ten,401282763,40128276324,24,false,4,39,61,10,48,4,55,45,7,18,3,30,5,16,PUNT,true,26,7,26,7
Iowa,Big Ten,Wisconsin,Big Ten,401282763,40128276325,25,false,4,85,85,7,18,4,89,89,5,42,1,36,3,-4,PUNT,false,7,26,7,26
Wisconsin,Big Ten,Iowa,Big Ten,401282763,40128276326,26,false,4,46,54,5,42,4,54,46,3,24,2,18,3,8,PUNT,true,26,7,26,7
Iowa,Big Ten,Wisconsin,Big Ten,401282763,40128276327,27,false,4,77,77,3,24,4,29,29,0,56,2,28,7,48,DOWNS,false,7,26,7,26
Wisconsin,Big Ten,Iowa,Big Ten,401282763,40128276328,28,false,4,29,71,0,56,4,26,74,0,0,0,56,2,-3,END OF 4TH QUARTER,true,26,7,26,7
Michigan,Big Ten,Iowa,Big Ten,401331447,4013314471,1,false,1,75,75,15,0,1,67,67,13,17,1,43,3,8,PUNT,false,0,0,0,0
Iowa,Big Ten,Michigan,Big Ten,401331447,4013314472,2,false,1,26,74,13,17,1,85,15,8,35,4,42,10,59,MISSED FG,true,0,0,0,0
Michigan,Big Ten,Iowa,Big Ten,401331447,4013314473,3,true,1,80,80,8,35,1,0,0,6,38,1,57,4,80,TD,false,0,0,7,0
Iowa,Big Ten,Michigan,Big Ten,401331447,4013314474,4,false,1,1,99,6,38,1,29,71,5,37,1,1,3,4,PUNT,true,0,7,0,7
Michigan,Big Ten,Iowa,Big Ten,401331447,4013314475,5,true,1,75,75,5,37,1,0,0,5,27,0,10,1,75,TD,false,14,0,14,0
Iowa,Big Ten,Michigan,Big Ten,401331447,4013314476,6,true,1,25,75,5,27,1,96,4,1,26,4,1,10,71,FG,true,0,14,3,14
Michigan,Big Ten,Iowa,Big Ten,401331447,4013314477,7,false,1,75,75,1,26,1,43,43,0,17,1,9,3,32,INT,false,14,3,14,3
Iowa,Big Ten,Michigan,Big Ten,401331447,4013314478,8,false,1,33,67,0,17,2,47,53,12,31,2,46,6,14,PUNT,true,3,14,3,14
Michigan,Big Ten,Iowa,Big Ten,401331447,4013314479,9,false,2,92,92,12,31,2,87,87,10,53,1,38,3,5,PUNT,false,14,3,14,3
Iowa,Big Ten,Michigan,Big Ten,401331447,40133144710,10,false,2,41,59,10,53,2,56,44,9,8,1,45,4,15,PUNT,true,3,14,3,14
Michigan,Big Ten,Iowa,Big Ten,401331447,40133144711,11,false,2,97,97,9,8,2,95,95,7,30,1,38,3,2,FUMBLE,false,14,3,14,3
Iowa,Big Ten,Michigan,Big Ten,401331447,40133144712,12,false,2,45,55,7,30,2,51,49,5,0,2,30,3,6,PUNT,true,3,14,3,14
Michigan,Big Ten,Iowa,Big Ten,401331447,40133144713,13,false,2,91,91,5,0,2,60,60,1,21,3,39,8,31,PUNT,false,14,3,14,3
Iowa,Big Ten,Michigan,Big Ten,401331447,40133144714,14,false,2,20,80,1,21,2,17,83,0,51,0,30,3,-3,PUNT,true,3,14,3,14
Michigan,Big Ten,Iowa,Big Ten,401331447,40133144715,15,false,2,67,67,0,51,2,52,52,0,0,0,51,6,15,INT,false,14,3,14,3
Iowa,Big Ten,Michigan,Big Ten,401331447,40133144717,16,false,3,25,75,15,0,3,41,59,13,27,1,33,6,16,PUNT,true,3,14,3,14
Michigan,Big Ten,Iowa,Big Ten,401331447,40133144718,17,true,3,82,82,13,27,3,0,0,8,23,5,4,10,82,TD,false,14,3,21,3
Iowa,Big Ten,Michigan,Big Ten,401331447,40133144719,18,false,3,25,75,8,23,3,92,8,1,10,7,13,14,60,DOWNS,true,3,21,3,21
Michigan,Big Ten,Iowa,Big Ten,401331447,40133144720,19,false,3,85,85,1,10,4,87,87,14,2,2,8,3,-2,PUNT,false,21,3,21,3
Iowa,Big Ten,Michigan,Big Ten,401331447,40133144721,20,false,4,23,77,14,2,4,36,64,12,49,1,13,4,13,PUNT,true,3,21,3,21
Michigan,Big Ten,Iowa,Big Ten,401331447,40133144722,21,true,4,36,36,12,49,4,0,0,11,16,1,33,4,36,TD,false,21,3,28,3
Iowa,Big Ten,Michigan,Big Ten,401331447,40133144723,22,false,4,25,75,11,16,4,30,70,9,19,1,57,3,5,PUNT,true,3,28,3,28
Michigan,Big Ten,Iowa,Big Ten,401331447,40133144724,23,true,4,81,81,9,19,4,0,0,5,24,3,55,8,81,TD,false,28,3,35,3
Iowa,Big Ten,Michigan,Big Ten,401331447,40133144725,24,false,4,25,75,5,24,4,31,69,4,21,1,3,3,6,INT,true,3,35,3,35
Michigan,Big Ten,Iowa,Big Ten,401331447,40133144726,25,true,4,36,36,4,21,4,0,0,1,25,2,56,6,36,TD,false,35,3,42,3
Iowa,Big Ten,Michigan,Big Ten,401331447,40133144727,26,false,4,25,75,1,25,4,53,47,0,0,1,25,4,28,END OF 4TH QUARTER,true,3,42,3,42
